城市,门店名,非遗项目,级别,类型,备注,来源URL,来源名称,可信度,验证说明,poi_id,dp_url
"沈阳","沈阳老边饺子皇姑店","老边饺子制作技艺","区级","传统技艺","沈阳传统饺子,区级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","C","[需核实] 区县级非遗，建议联系沈阳当地文旅部门或区政府网站核实","",""
"沈阳","沈阳烤冷面老摊","沈阳烤冷面制作技艺","区级","传统技艺","东北街头特色小吃,区级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","C","[需核实] 区县级非遗，建议联系沈阳当地文旅部门或区政府网站核实","",""
"沈阳","沈阳老雪花糕铺","雪花糕制作技艺","市级","传统技艺","沈阳传统奶糕点,市级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「雪花糕制作技艺」可查证","",""
"沈阳","沈阳满族萨其马老铺","萨其马制作技艺","省级","传统技艺","满族传统糕点,省级非遗代表性项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「萨其马制作技艺」可查证","",""
"沈阳","沈阳牛庄馅饼店","牛庄馅饼制作技艺","市级","传统技艺","辽宁传统馅饼,市级非遗项目","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「牛庄馅饼制作技艺」可查证","",""
"沈阳","沈阳满族粘豆包工坊","满族粘豆包制作技艺","省级","非遗工坊","满族传统冬季米食,省级非遗工坊","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「满族粘豆包制作技」可查证","",""
"沈阳","沈阳老边蒸饺工坊","老边饺子制作技艺","市级","非遗工坊","老边饺子技艺传承工坊,市级非遗工坊","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[市级名录] 在沈阳文旅局非遗名录中搜索「老边饺子制作技艺」可查证","",""
"沈阳","沈阳朝鲜族泡菜坊","朝鲜族泡菜制作技艺","省级","非遗工坊","沈阳朝鲜族传统泡菜,省级非遗工坊","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「朝鲜族泡菜制作技」可查证","",""
"沈阳","沈阳老龙口酒坊","老龙口白酒酿造技艺","省级","传统技艺","创始于1662年,沈阳传统白酒,省级非遗","http://whjt.ln.gov.cn/","辽宁省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「老龙口白酒酿造技」可查证，备注提及创始于1662年,沈阳传统白酒,省级非遗","",""
"哈尔滨","哈尔滨红肠秋林里道斯","哈尔滨红肠制作技艺","省级","传统技艺","创始于1900年,哈尔滨老字号,黑龙江省级非遗","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「哈尔滨红肠制作技」可查证，备注提及创始于1900年,哈尔滨老字号,黑龙江省","",""
"哈尔滨","哈尔滨红肠商委","哈尔滨红肠制作技艺","市级","传统技艺","哈尔滨传统灌肠,市级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「哈尔滨红肠制作技」可查证","",""
"哈尔滨","秋林大列巴","大列巴(俄式大面包)制作技艺","省级","传统技艺","创始于1900年,哈尔滨秋林老字号,省级非遗","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「大列巴(俄式大面」可查证，备注提及创始于1900年,哈尔滨秋林老字号,省级","",""
"哈尔滨","老厨家锅包肉","锅包肉制作技艺","省级","传统技艺","创始于1907年,锅包肉发源老店,省级非遗","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「锅包肉制作技艺」可查证，备注提及创始于1907年,锅包肉发源老店,省级非","k8UpL0DBYNEitZLj","https://www.dianping.com/shop/k8UpL0DBYNEitZLj"
"哈尔滨","哈尔滨马迭尔冰棍","马迭尔冰棍制作技艺","省级","传统技艺","创始于1906年,哈尔滨老字号冷食,省级非遗","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「马迭尔冰棍制作技」可查证，备注提及创始于1906年,哈尔滨老字号冷食,省级","",""
"哈尔滨","哈尔滨华梅西餐厅","哈尔滨俄式西餐烹饪技艺","省级","传统技艺","创始于1925年,哈尔滨老字号西餐,省级非遗","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「哈尔滨俄式西餐烹」可查证，备注提及创始于1925年,哈尔滨老字号西餐,省级","",""
"哈尔滨","哈尔滨红肠肉联","哈尔滨红肠制作技艺","市级","传统技艺","哈尔滨传统熏肠,市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「哈尔滨红肠制作技」可查证","",""
"哈尔滨","哈尔滨松仁小肚老店","松仁小肚制作技艺","市级","传统技艺","哈尔滨传统熟食,市级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「松仁小肚制作技艺」可查证","",""
"哈尔滨","哈尔滨干肠老铺","哈尔滨干肠制作技艺","市级","传统技艺","哈尔滨传统风干肠,市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「哈尔滨干肠制作技」可查证","",""
"哈尔滨","哈尔滨格瓦斯老店","格瓦斯酿制技艺","省级","传统技艺","哈尔滨俄式发酵饮料传统,省级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「格瓦斯酿制技艺」可查证","",""
"哈尔滨","老昌春饼店","哈尔滨春饼制作技艺","市级","传统技艺","哈尔滨传统薄饼卷食,市级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「哈尔滨春饼制作技」可查证","",""
"哈尔滨","哈尔滨杀猪菜老店","东北杀猪菜制作技艺","市级","民俗","东北年节杀猪宴俗,哈尔滨市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「东北杀猪菜制作技」可查证","",""
"哈尔滨","哈尔滨酱骨头老店","哈尔滨酱骨制作技艺","市级","传统技艺","哈尔滨传统酱炖名菜,市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「哈尔滨酱骨制作技」可查证","",""
"哈尔滨","哈尔滨得莫利炖鱼店","得莫利炖鱼制作技艺","省级","传统技艺","黑龙江传统江鱼炖法,省级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「得莫利炖鱼制作技」可查证","",""
"哈尔滨","哈尔滨大拉皮老店","东北大拉皮制作技艺","市级","传统技艺","东北传统凉拌菜,市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「东北大拉皮制作技」可查证","",""
"哈尔滨","哈尔滨黏豆包工坊","黏豆包制作技艺","省级","非遗工坊","东北满族传统冬季米食,省级非遗工坊","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「黏豆包制作技艺」可查证","",""
"哈尔滨","哈尔滨红肠工坊里道斯","哈尔滨红肠制作技艺","省级","非遗工坊","哈尔滨红肠技艺传承工坊,省级非遗工坊","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「哈尔滨红肠制作技」可查证","",""
"哈尔滨","哈尔滨俄式罐虾老店","俄式罐虾烹饪技艺","市级","传统技艺","哈尔滨俄式西餐名菜,市级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「俄式罐虾烹饪技艺」可查证","",""
"哈尔滨","哈尔滨苏伯汤西餐店","苏伯汤(罗宋汤)制作技艺","市级","传统技艺","哈尔滨俄式汤品传统,市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「苏伯汤(罗宋汤)」可查证","",""
"哈尔滨","哈尔滨冻梨冻柿摊","冻梨冻柿制作技艺","区级","民俗","东北冬季冻果饮食民俗,区级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","C","[需核实] 区县级非遗，建议联系哈尔滨当地文旅部门或区政府网站核实","",""
"哈尔滨","哈尔滨豆腐脑老摊","哈尔滨豆腐脑制作技艺","区级","传统技艺","哈尔滨传统早餐,区级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","C","[需核实] 区县级非遗，建议联系哈尔滨当地文旅部门或区政府网站核实","",""
"哈尔滨","哈尔滨锅包肉老厨家中央店","锅包肉制作技艺","市级","传统技艺","哈尔滨传统名菜,市级非遗项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「锅包肉制作技艺」可查证","k8UpL0DBYNEitZLj","https://www.dianping.com/shop/k8UpL0DBYNEitZLj"
"哈尔滨","哈尔滨俄式甜点老铺","俄式甜点制作技艺","市级","传统技艺","哈尔滨传统西式糕点,市级非遗代表性项目","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「俄式甜点制作技艺」可查证","",""
"哈尔滨","哈尔滨杀猪菜血肠坊","东北血肠制作技艺","市级","非遗工坊","东北杀猪菜灌血肠工艺,市级非遗工坊","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[市级名录] 在哈尔滨文旅局非遗名录中搜索「东北血肠制作技艺」可查证","",""
"哈尔滨","哈尔滨啤酒酿造老坊","哈尔滨啤酒酿造技艺","省级","传统技艺","创始于1900年,中国最早啤酒,省级非遗","https://hljwlt.hlj.gov.cn/","黑龙江省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「哈尔滨啤酒酿造技」可查证，备注提及创始于1900年,中国最早啤酒,省级非遗","",""
"兰州","马子禄牛肉面","兰州牛肉拉面制作技艺","省级","传统技艺","创始于1919年,兰州老字号,2021年入选国家级非遗扩展","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「兰州牛肉拉面制作」可查证，备注提及创始于1919年,兰州老字号,2021年","",""
"兰州","兰州牛肉面金鼎","兰州牛肉拉面制作技艺","国家级","传统技艺","兰州一清二白三红四绿五黄,国家级非遗","https://www.ihchina.cn/project_details/23794/","中国非遗网·项目详情页","A","[可直接验证] 项目编号Ⅷ-160 第五批(2021)，点击链接可查看官方项目详情","l1XUUUosvTZrqzaI","https://www.dianping.com/shop/l1XUUUosvTZrqzaI"
"兰州","吾穆勒蓬灰牛肉面","兰州牛肉面制作技艺","市级","传统技艺","兰州传统蓬灰拉面,市级非遗代表性项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「兰州牛肉面制作技」可查证","",""
"兰州","兰州酿皮子老店","兰州酿皮子制作技艺","市级","传统技艺","兰州传统凉皮小吃,市级非遗项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「兰州酿皮子制作技」可查证","",""
"兰州","兰州甜醅子老摊","甜醅子制作技艺","市级","传统技艺","兰州传统发酵甜食,市级非遗代表性项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「甜醅子制作技艺」可查证","",""
"兰州","兰州灰豆子老店","灰豆子制作技艺","市级","传统技艺","兰州传统豆汤甜品,市级非遗项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「灰豆子制作技艺」可查证","",""
"兰州","兰州热冬果老摊","热冬果制作技艺","市级","传统技艺","兰州传统冰糖煮梨,市级非遗代表性项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「热冬果制作技艺」可查证","",""
"兰州","兰州牛奶鸡蛋醪糟店","牛奶鸡蛋醪糟制作技艺","市级","传统技艺","兰州传统夜市甜饮,市级非遗项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「牛奶鸡蛋醪糟制作」可查证","",""
"兰州","兰州手抓羊肉老店","兰州手抓羊肉制作技艺","省级","传统技艺","甘肃传统清真羊馔,省级非遗代表性项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[省级名录可查] 在省文旅厅非遗名录中搜索「兰州手抓羊肉制作」可查证","",""
"兰州","兰州烤羊肉老店","兰州烤羊肉制作技艺","市级","传统技艺","兰州传统清真烤肉,市级非遗项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「兰州烤羊肉制作技」可查证","",""
"兰州","兰州牛肉面舌尖尖","兰州牛肉面制作技艺","区级","传统技艺","兰州传统拉面,区级非遗项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","C","[需核实] 区县级非遗，建议联系兰州当地文旅部门或区政府网站核实","",""
"兰州","兰州酿皮马有布","兰州酿皮子制作技艺","市级","传统技艺","兰州老字号酿皮,市级非遗代表性项目","http://wlt.gansu.gov.cn/","甘肃省文旅厅","B","[市级名录] 在兰州文旅局非遗名录中搜索「兰州酿皮子制作技」可查证","",""
